repo,pr_number,duration_hours,description_length,num_comments,num_participants
base-org/node,338,0.8025,77,0,1
base-org/node,337,1.6427777777777777,241,0,1
base-org/node,335,45.4775,0,0,1
base-org/node,334,262.6872222222222,0,0,1
base-org/node,331,11.84388888888889,53,0,1
base-org/node,330,3.3647222222222224,116,0,1
base-org/node,329,586.8577777777778,255,0,1
base-org/node,321,451.66,52,0,1
base-org/node,318,32.82277777777778,16,0,1
base-org/node,317,11.424444444444445,197,0,1
base-org/node,316,624.7966666666666,16,0,1
base-org/node,315,869.1161111111111,0,0,1
base-org/node,314,1109.033888888889,30,0,1
base-org/node,313,1095.3658333333333,0,0,1
base-org/node,311,51.172222222222224,36,0,1
base-org/node,310,4.570833333333334,88,0,1
base-org/node,309,0.7991666666666667,215,0,1
base-org/node,308,3.4266666666666667,221,0,1
base-org/node,307,998.7266666666667,130,0,1
base-org/node,302,2.068888888888889,72,0,1
base-org/node,291,26.440833333333334,173,0,1
base-org/node,288,185.52277777777778,2,0,1
base-org/node,286,1.3997222222222223,354,0,1
base-org/node,282,2.7644444444444445,0,0,1
base-org/node,281,0.034166666666666665,172,0,1
base-org/node,280,4.811944444444444,0,0,1
base-org/node,279,23.48027777777778,124,0,1
base-org/node,277,0.87,549,0,1
base-org/node,276,4.157222222222222,88,0,1
base-org/node,273,13.213611111111112,277,0,1
base-org/node,272,0.8427777777777777,479,0,1
base-org/node,271,48.528888888888886,550,0,1
base-org/node,264,313.7080555555556,0,0,1
base-org/node,263,88.79833333333333,120,0,1
base-org/node,262,364.1927777777778,46,0,1
base-org/node,258,0.042777777777777776,31,0,1
base-org/node,257,1.5630555555555556,72,0,1
base-org/node,253,9.912222222222223,53,0,1
base-org/node,252,0.011944444444444445,25,0,1
base-org/node,250,2.0119444444444445,246,0,1
base-org/node,247,1.71,40,0,1
base-org/node,243,35.36638888888889,23,0,1
base-org/node,241,78.54027777777777,403,0,1
base-org/node,233,6.391388888888889,111,0,1
base-org/node,232,6.851388888888889,79,0,1
base-org/node,229,0.6388888888888888,86,0,1
base-org/node,228,0.23722222222222222,123,0,1
base-org/node,218,10.960833333333333,365,0,1
base-org/node,217,0.5752777777777778,40,0,1
base-org/node,216,37.179722222222225,118,0,1
base-org/node,215,0.8216666666666667,0,0,1
base-org/node,210,0.30027777777777775,70,0,1
base-org/node,209,115.64361111111111,88,0,1
base-org/node,208,0.6863888888888889,88,0,1
base-org/node,207,0.9663888888888889,160,0,1
base-org/node,206,0.3502777777777778,912,0,1
base-org/node,205,0.5780555555555555,222,0,1
base-org/node,204,1.9113888888888888,512,0,1
base-org/node,202,14.895833333333334,3299,0,1
base-org/node,200,25.80611111111111,246,0,1
base-org/node,199,36.985277777777775,0,0,1
base-org/node,194,11.865555555555556,0,0,1
base-org/node,193,27.442777777777778,67,0,1
base-org/node,190,431.3913888888889,176,0,1
base-org/node,188,0.055,81,0,1
base-org/node,187,0.28305555555555556,0,0,1
base-org/node,186,0.13722222222222222,158,0,1
base-org/node,178,22.218888888888888,272,0,1
base-org/node,177,1.1591666666666667,0,0,1
base-org/node,176,224.40083333333334,40,0,1
base-org/node,171,0.6647222222222222,385,0,1
base-org/node,163,0.06888888888888889,0,0,1
base-org/node,161,22.33,0,0,1
base-org/node,158,0.06805555555555555,64,0,1
base-org/node,157,0.004166666666666667,0,0,1
base-org/node,155,190.5197222222222,0,0,1
base-org/node,152,0.04972222222222222,1,0,1
base-org/node,151,649.89,1980,0,1
base-org/node,147,15.086944444444445,247,0,1
base-org/node,146,0.20166666666666666,398,0,1
base-org/node,145,0.15944444444444444,84,0,1
base-org/node,144,1.8791666666666667,5,0,1
base-org/node,142,0.4166666666666667,209,0,1
base-org/node,141,4.460833333333333,474,0,1
base-org/node,139,22.661666666666665,0,0,1
base-org/node,135,0.24194444444444443,146,0,1
base-org/node,131,13.909166666666666,568,0,1
base-org/node,129,2.236666666666667,136,0,1
base-org/node,128,0.0811111111111111,168,0,1
base-org/node,123,0.026944444444444444,138,0,1
base-org/node,120,0.26611111111111113,0,0,1
base-org/node,119,0.034722222222222224,75,0,1
base-org/node,117,0.0275,438,0,1
base-org/node,116,0.11166666666666666,0,0,1
base-org/node,115,14.1375,0,0,1
base-org/node,112,50.96611111111111,314,0,1
base-org/node,111,451.2547222222222,123,0,1
base-org/node,109,123.7425,69,0,1
base-org/node,108,0.30777777777777776,41,0,1
base-org/node,102,949.0016666666667,155,0,1
