repo,pr_number,num_files,additions,deletions,duration_hours,description_length,num_comments,num_reviews,num_participants
home-assistant/core,129089,4,17,31,1.7102777777777778,4126,0,1,2
home-assistant/core,129083,7,159,179,7.332222222222223,4471,0,1,2
home-assistant/core,129082,1,1,1,5.310277777777777,4775,0,1,2
home-assistant/core,129078,10,610,22,1.0955555555555556,4595,0,1,2
home-assistant/core,129075,1,16,15,3.3030555555555554,3961,0,1,2
home-assistant/core,129072,10,45,43,3.973611111111111,4126,0,1,2
home-assistant/core,129070,10,35,61,4.21,4126,0,1,2
home-assistant/core,129065,30,460,441,4.691111111111111,5416,0,2,3
home-assistant/core,129063,5,32,32,1.2805555555555554,3832,0,1,2
home-assistant/core,129056,13,1409,9,1.0991666666666666,5104,0,4,2
home-assistant/core,129049,4,4,4,13.694166666666666,66,0,1,2
home-assistant/core,129047,2,0,9,19.315277777777776,4833,0,2,3
home-assistant/core,129037,3,19,20,1.6808333333333334,4126,0,1,2
home-assistant/core,129034,3,3,3,3.053888888888889,4445,0,2,3
home-assistant/core,129030,3,5,22,31.230555555555554,5126,0,2,2
home-assistant/core,129029,2,64,22,3.827777777777778,4729,0,0,1
home-assistant/core,129021,4,43,4,7.009444444444444,4753,0,1,2
home-assistant/core,129019,1,2,2,3.413611111111111,7172,0,1,2
home-assistant/core,129018,1,22,22,7.563888888888889,7623,0,1,2
home-assistant/core,129015,3,3,3,2.618611111111111,4483,0,2,3
home-assistant/core,129008,2,0,4,16.928055555555556,4855,0,1,2
home-assistant/core,129006,10,213,0,12.38861111111111,4734,0,3,3
home-assistant/core,129005,3,3,3,1.0538888888888889,4633,0,1,2
home-assistant/core,129003,2,143,4,26.68722222222222,6391,0,3,3
home-assistant/core,129002,6,239,1,47.33138888888889,4380,0,8,2
home-assistant/core,129000,7,40,31,8.873888888888889,4010,0,2,3
home-assistant/core,128999,6,22,3,17.45388888888889,5412,0,1,2
home-assistant/core,128996,5,27,15,47.70722222222222,4847,0,5,3
home-assistant/core,128992,4,7,3,2.950833333333333,4325,0,2,3
home-assistant/core,128991,5,83,1,46.4775,4315,0,1,2
home-assistant/core,128990,3,3,3,1.1658333333333333,4306,0,1,2
home-assistant/core,128984,8,249,68,21.4525,4878,0,6,3
home-assistant/core,128980,1,2,2,19.548055555555557,4876,0,6,3
home-assistant/core,128979,3,3,3,14.046944444444444,4897,0,1,2
home-assistant/core,128977,4,3,4,2.9788888888888887,4896,0,1,2
home-assistant/core,128976,4,3,4,3.093888888888889,4897,0,1,2
home-assistant/core,128975,1,3,1,2.738888888888889,6145,0,1,2
home-assistant/core,128970,2,3,7,23.182777777777776,5230,0,4,3
home-assistant/core,128968,3,3,3,26.810555555555556,4529,0,3,4
home-assistant/core,128967,1,1,1,19.929444444444446,4173,0,2,3
home-assistant/core,128966,1,11,23,53.185833333333335,4126,0,1,2
home-assistant/core,128964,1,153,8,32.53388888888889,6361,0,10,3
home-assistant/core,128953,3,3,3,1.3163888888888888,4304,0,1,2
home-assistant/core,128951,3,3,3,37.466944444444444,4310,0,2,3
home-assistant/core,128949,3,3,3,1.6194444444444445,4546,0,1,2
home-assistant/core,128947,1,2,0,20.80472222222222,4425,0,2,1
home-assistant/core,128941,3,3,3,7.401944444444444,4440,0,7,2
home-assistant/core,128940,2,16,4,1.05,4634,0,1,2
home-assistant/core,128938,2,17,4,2.0230555555555556,4638,0,1,2
home-assistant/core,128937,1,0,4,1.2777777777777777,4367,0,2,2
home-assistant/core,128930,16,76,51,72.99944444444445,4637,0,3,2
home-assistant/core,128922,3,68,1,36.97416666666667,4514,0,2,2
home-assistant/core,128908,3,25,8,4.185277777777777,4663,0,1,2
home-assistant/core,128906,1,8,39,5.055555555555555,4531,0,1,2
home-assistant/core,128905,1,10,14,5.0808333333333335,4526,0,1,2
home-assistant/core,128904,1,2,2,5.129166666666666,4525,0,2,3
home-assistant/core,128903,1,2,2,1.4725,4542,0,1,2
home-assistant/core,128902,1,1,2,5.3694444444444445,4526,0,2,3
home-assistant/core,128895,6,138,952,25.42,4438,0,2,2
home-assistant/core,128894,6,27,26,2.357222222222222,4245,0,1,2
home-assistant/core,128892,5,17,10,3.5533333333333332,5567,0,2,3
home-assistant/core,128891,2,2,9,1.7530555555555556,4328,0,1,2
home-assistant/core,128883,1,72,75,5.128333333333333,4171,0,1,2
home-assistant/core,128880,1,1,0,55.80916666666667,4924,0,1,2
home-assistant/core,128879,2,2,2,27.657222222222224,4594,0,1,2
home-assistant/core,128877,20,232,41,5.528888888888889,5565,0,1,2
home-assistant/core,128873,1,1,1,49.034166666666664,4803,0,1,2
home-assistant/core,128871,3,3,3,3.656111111111111,4481,0,1,2
home-assistant/core,128870,5,9,3,16.468611111111112,4450,0,18,3
home-assistant/core,128860,3,3,3,12.490833333333333,4827,0,1,2
home-assistant/core,128858,2,3,3,13.42,4530,0,2,3
home-assistant/core,128854,3,22,56,18.64638888888889,4735,0,0,1
home-assistant/core,128846,3,15,4,1.2980555555555555,4392,0,1,2
home-assistant/core,128844,6,44,3,8.0625,4915,0,2,3
home-assistant/core,128837,1,17,20,35.65277777777778,4207,0,2,3
home-assistant/core,128836,3,7,24,13.309444444444445,4254,0,13,3
home-assistant/core,128835,1,6,12,5.0313888888888885,4207,0,1,2
home-assistant/core,128834,1,5,11,5.073055555555555,4207,0,1,2
home-assistant/core,128831,1,2,7,5.523611111111111,4207,0,1,2
home-assistant/core,128826,1,8,16,6.045,4207,0,2,3
home-assistant/core,128824,1,7,16,5.755833333333333,4207,0,2,3
home-assistant/core,128815,4,4,4,26.961944444444445,4307,0,1,2
home-assistant/core,128813,2,10,19,4.804166666666666,5042,0,2,3
home-assistant/core,128812,3,3,3,6.530833333333334,4623,0,1,2
home-assistant/core,128808,3,3,3,10.994444444444444,4112,0,2,3
home-assistant/core,128807,7,49,47,11.204722222222221,4450,0,1,2
home-assistant/core,128804,3,3,3,79.60166666666667,4855,0,3,4
home-assistant/core,128796,4,584,236,109.0586111111111,5681,0,4,2
home-assistant/core,128794,4,396,1,47.968333333333334,4772,0,5,3
home-assistant/core,128793,1,3,1,14.795555555555556,4735,0,2,3
home-assistant/core,128788,21,203,255,124.36055555555555,5303,0,8,2
home-assistant/core,128787,4,7,1,22.735555555555557,4441,0,1,2
home-assistant/core,128785,10,270,4,40.91222222222222,4462,0,8,2
home-assistant/core,128782,1,8,15,3.5097222222222224,4207,0,1,2
home-assistant/core,128779,1,5,12,18.304444444444446,4207,0,2,3
home-assistant/core,128778,1,10,24,3.5494444444444446,4207,0,1,2
home-assistant/core,128775,1,5,8,3.662777777777778,4207,0,1,2
home-assistant/core,128774,3,3,3,3.875,4624,0,2,3
home-assistant/core,128773,6,18,18,24.215,4723,0,3,4
home-assistant/core,128760,1,2,10,8.101944444444445,4207,0,2,3
