repo,pr_number,num_files,additions,deletions,duration_hours,description_length,num_comments,num_reviews,num_participants
facebook/react-native,47189,1,1,1,2.237222222222222,237,0,0,1
facebook/react-native,47188,1,1,1,6.642777777777778,89,0,1,2
facebook/react-native,47184,3,14,8,7.938611111111111,91,0,0,1
facebook/react-native,47177,4,32,0,24.3825,113,0,0,1
facebook/react-native,47176,1,19,4,23.70111111111111,1181,0,0,1
facebook/react-native,47163,2,7,6,4.169444444444444,342,0,0,1
facebook/react-native,47162,1,41,1,4.529166666666667,137,0,0,1
facebook/react-native,47150,12,38,33,1.9580555555555557,425,0,0,1
facebook/react-native,47148,2,0,22,46.565555555555555,336,0,0,1
facebook/react-native,47147,13,66,67,46.323055555555555,191,0,0,1
facebook/react-native,47146,8,42,39,46.85305555555556,121,0,0,1
facebook/react-native,47145,1,11,0,56.680277777777775,291,0,0,1
facebook/react-native,47144,1,7,0,2.805,161,0,0,1
facebook/react-native,47143,17,79,83,2.105277777777778,362,0,0,1
facebook/react-native,47142,1,5,0,3.0319444444444446,208,0,0,1
facebook/react-native,47141,5,13,11,9.313611111111111,673,0,0,1
facebook/react-native,47137,4,11,5,30.49,2578,0,0,1
facebook/react-native,47132,1,0,5,28.59,710,0,0,1
facebook/react-native,47131,4,11,11,68.04638888888888,284,0,0,1
facebook/react-native,47127,1,1,1,68.86027777777778,772,0,0,1
facebook/react-native,47126,2,101,0,2.4094444444444445,277,0,0,1
facebook/react-native,47125,1,2,6,2.7416666666666667,325,0,0,1
facebook/react-native,47124,26,1973,85,83.20333333333333,597,0,0,1
facebook/react-native,47121,2,1,21,81.08444444444444,267,0,0,1
facebook/react-native,47120,6,22,17,5.110277777777778,864,0,0,1
facebook/react-native,47119,1,51,25,89.8013888888889,1202,0,0,1
facebook/react-native,47118,1,272,482,126.28888888888889,153,0,0,1
facebook/react-native,47117,4,4,6,1.8572222222222223,163,0,0,1
facebook/react-native,47116,3,4,4,1.415,198,0,0,1
facebook/react-native,47114,1,2,1,88.69722222222222,118,0,0,1
facebook/react-native,47109,30,49,48,6.249722222222222,311,0,0,1
facebook/react-native,47105,3,69,90,4.568611111111111,1315,0,0,1
facebook/react-native,47104,2,44,0,1.1252777777777778,456,0,0,1
facebook/react-native,47103,6,105,70,2.0747222222222224,622,0,0,1
facebook/react-native,47101,1,2,0,1.173888888888889,466,0,0,1
facebook/react-native,47100,1,1,0,24.50777777777778,120,0,0,1
facebook/react-native,47099,5,7,1,2.2969444444444442,222,0,0,1
facebook/react-native,47098,4,5,1,2.495,399,0,0,1
facebook/react-native,47097,1,4,1,17.20388888888889,392,0,0,1
facebook/react-native,47096,1,9,0,1.1961111111111111,109,0,0,1
facebook/react-native,47095,2,59,4,2.6308333333333334,909,0,0,1
facebook/react-native,47094,1,10,2,19.385,944,0,1,2
facebook/react-native,47092,2,1,22,4.123055555555555,360,0,0,1
facebook/react-native,47091,1,1,0,1.2902777777777779,533,0,0,1
facebook/react-native,47088,8,21,23,28.22388888888889,617,0,0,1
facebook/react-native,47087,1,2,2,4.520555555555555,222,0,0,1
facebook/react-native,47086,2,21,4,1.658611111111111,779,0,0,1
facebook/react-native,47085,17,121,151,8.93,358,0,0,1
facebook/react-native,47084,30,241,515,2.7958333333333334,519,0,0,1
facebook/react-native,47083,1,8,0,5.798055555555556,488,0,1,2
facebook/react-native,47081,1,2,0,8.6,68,0,0,1
facebook/react-native,47078,1,3,0,26.10527777777778,300,0,0,1
facebook/react-native,47077,3,6,6,4.586666666666667,65,0,0,1
facebook/react-native,47073,1,6,0,13.695555555555556,519,0,1,2
facebook/react-native,47072,2,3,3,19.037777777777777,416,0,0,1
facebook/react-native,47070,12,335,343,18.826666666666668,372,0,0,1
facebook/react-native,47069,1,1,1,1.336111111111111,211,0,0,1
facebook/react-native,47067,5,6,6,2.8841666666666668,396,0,0,1
facebook/react-native,47066,1,2,0,19.76527777777778,276,0,0,1
facebook/react-native,47065,1,15,9,45.05388888888889,106,0,0,1
facebook/react-native,47064,1,1,0,26.37472222222222,291,0,0,1
facebook/react-native,47063,1,1,0,25.086388888888887,815,0,0,1
facebook/react-native,47060,1,63,62,3.237222222222222,120,0,0,1
facebook/react-native,47059,8,93,29,22.0825,321,0,0,1
facebook/react-native,47058,3,8,9,29.63388888888889,239,0,0,1
facebook/react-native,47057,14,53,57,22.476111111111113,368,0,0,1
facebook/react-native,47056,19,38,144,2.9683333333333333,67,0,0,1
facebook/react-native,47055,1,2,2,22.65222222222222,100,0,0,1
facebook/react-native,47054,1,1,1,22.827222222222222,706,0,2,2
facebook/react-native,47053,14,49,51,24.096944444444443,307,0,0,1
facebook/react-native,47052,14,37,40,24.154444444444444,397,0,0,1
facebook/react-native,47051,14,36,36,24.198888888888888,381,0,0,1
facebook/react-native,47050,10,25,23,24.239722222222223,502,0,0,1
facebook/react-native,47047,1,1,1,5.559722222222222,1349,0,0,1
facebook/react-native,47044,2,1,5,52.45361111111111,952,0,1,2
facebook/react-native,47043,2,6,0,8.733055555555556,1101,0,0,1
facebook/react-native,47041,30,570,172,4.7375,144,0,0,1
facebook/react-native,47040,4,59,10,32.99444444444445,224,0,0,1
facebook/react-native,47038,5,499,6,31.997777777777777,73,0,0,1
facebook/react-native,47037,1,23,0,35.079166666666666,38,0,0,1
facebook/react-native,47036,4,13,13,3.613611111111111,421,0,0,1
facebook/react-native,47035,18,283,53,84.82138888888889,2869,0,2,2
facebook/react-native,47034,2,5,5,4.113611111111111,131,0,0,1
facebook/react-native,47033,30,117,55,217.50472222222223,366,0,0,1
facebook/react-native,47031,1,1,1,40.091944444444444,221,0,0,1
facebook/react-native,47030,1,2,10,1.408611111111111,636,0,0,1
facebook/react-native,47027,1,20,8,3.3044444444444445,340,0,0,1
facebook/react-native,47026,20,44,197,6.7155555555555555,139,0,0,1
facebook/react-native,47024,1,1,1,2.1019444444444444,191,0,0,1
facebook/react-native,47022,2,2,2,3.4786111111111113,146,0,0,1
facebook/react-native,47020,1,11,0,7.628611111111111,1112,0,1,2
facebook/react-native,47019,4,49,67,22.637777777777778,400,0,0,1
facebook/react-native,47018,4,225,6,26.565277777777776,925,0,0,1
facebook/react-native,47017,1,8,6,39.585,187,0,0,1
facebook/react-native,47015,1,5,0,18.438055555555554,334,0,0,1
facebook/react-native,47013,5,142,112,18.997777777777777,215,0,0,1
facebook/react-native,47012,5,127,147,3.2911111111111113,216,0,0,1
facebook/react-native,47008,1,4,1,2.007222222222222,126,0,0,1
facebook/react-native,47005,2,7,7,11.048333333333334,616,0,1,2
facebook/react-native,47004,3,6,6,2.585277777777778,89,0,0,1
